customer_id,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,RFM_composite,segment,cluster,cluster_label
CUST_04644,3,7,1389.31,198.47285714285712,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04645,2,14,3416.9,244.06428571428572,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04646,6,6,3241.21,540.2016666666667,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_04647,25,4,546.49,136.6225,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04648,41,3,269.5,89.83333333333333,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04649,421,4,1723.18,430.795,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_04650,60,2,752.05,376.025,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04651,6,10,4812.98,481.29799999999994,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04652,444,3,726.18,242.05999999999997,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04653,107,2,176.63,88.315,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_04654,3,12,5531.88,460.99,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04655,4,15,7987.55,532.5033333333333,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04656,32,6,1842.3,307.05,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04657,21,5,1388.17,277.634,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04658,42,7,1005.97,143.71,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04659,450,4,1504.58,376.145,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04660,20,8,1655.21,206.90125,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04661,2,8,3636.73,454.59124999999995,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_04662,22,5,338.56,67.712,2,3,1,231,2.0,Regular,2,Loyal High-Value
CUST_04663,2,15,5807.38,387.15866666666665,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04664,548,1,40.92,40.92,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04665,25,5,653.68,130.736,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04666,33,6,1585.39,264.2316666666667,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04667,10,8,2693.29,336.66125,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04668,11,10,2270.16,227.016,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04669,6,8,3042.57,380.32125,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04670,5,5,935.49,187.098,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04671,18,8,3036.21,379.52625,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04672,463,3,324.68,108.22666666666667,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04673,0,18,3701.92,205.66222222222223,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_04674,479,3,432.62,144.20666666666668,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04675,3,8,1984.19,248.02375,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04676,1,22,8595.35,390.69772727272726,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04677,470,3,363.76,121.25333333333332,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04678,2,23,8939.08,388.65565217391304,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04679,585,2,33.67,16.835,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04680,444,4,359.97,89.9925,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04681,33,2,307.44,153.72,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04682,5,11,2898.86,263.5327272727273,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04683,25,11,1778.66,161.69636363636366,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04684,13,5,2223.35,444.67,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04685,521,2,100.27,50.135,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04686,666,2,125.16,62.58,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04687,1,20,9795.04,489.75200000000007,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04688,16,10,5492.709999999999,549.271,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04689,84,3,331.04999999999995,110.34999999999998,1,2,1,121,1.35,Hibernating,2,Loyal High-Value
CUST_04690,522,3,642.02,214.00666666666663,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04691,0,22,40742.7,1851.9409090909096,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04692,17,6,4940.42,823.4033333333333,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04693,9,8,2464.47,308.05875,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04694,50,1,1186.41,1186.41,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04695,13,7,2032.58,290.36857142857144,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04696,12,5,1540.36,308.072,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04697,16,12,3880.28,323.3566666666666,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04698,7,11,2121.73,192.88454545454545,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04699,0,37,55426.31,1498.0083783783782,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04700,0,14,3254.8599999999997,232.49,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_04701,14,8,4710.29,588.78625,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04702,11,7,2313.74,330.53428571428566,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04703,4,12,6609.910000000001,550.8258333333334,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_04704,7,13,5325.96,409.6892307692308,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04705,3,10,4131.49,413.149,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04706,3,15,7549.42,503.2946666666666,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04707,513,1,418.63,418.63,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04708,4,9,4577.86,508.65111111111105,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04709,7,8,2210.43,276.30375,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04710,77,4,906.0,226.5,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_04711,2,3,535.34,178.4466666666667,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_04712,130,4,2187.06,546.765,1,2,3,123,2.05,About to Sleep,2,Loyal High-Value
CUST_04713,9,4,1015.07,253.7675,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04714,23,6,1461.95,243.65833333333333,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04715,17,9,5128.37,569.8188888888889,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04716,407,4,2905.9300000000003,726.4825000000001,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_04717,165,2,236.1,118.05,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_04718,3,9,7204.91,800.5455555555556,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_04719,11,6,1062.67,177.11166666666668,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04720,0,21,61811.31,2943.3957142857143,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04721,0,20,6431.15,321.5575,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04722,0,13,2143.85,164.91153846153844,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04723,9,7,992.56,141.7942857142857,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04724,55,2,1173.47,586.735,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04725,20,10,9494.22,949.422,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_04726,56,12,4998.97,416.5808333333334,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04727,0,18,9520.73,528.9294444444445,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04728,557,2,363.43,181.715,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04729,20,7,2959.77,422.82428571428574,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04730,11,5,758.02,151.60399999999998,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04731,13,6,1097.1,182.85,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04732,24,5,632.8499999999999,126.56999999999998,2,3,1,231,2.0,Regular,2,Loyal High-Value
CUST_04733,575,1,73.66,73.66,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04734,35,3,1443.4299999999998,481.14333333333326,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04735,23,5,1670.42,334.084,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04736,29,10,7032.94,703.294,2,4,5,245,3.75,Loyal Customers,2,Loyal High-Value
CUST_04737,459,4,665.15,166.2875,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04738,33,5,1763.73,352.746,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04739,42,1,88.09,88.09,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04740,2,5,904.87,180.974,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04741,0,20,7885.73,394.2865,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04742,33,3,655.68,218.55999999999997,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04743,527,1,48.65,48.65,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04744,0,17,22406.39,1318.0229411764706,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04745,6,22,14271.22,648.6918181818181,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04746,55,3,2348.13,782.71,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04747,6,8,4462.65,557.83125,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04748,31,4,790.85,197.7125,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04749,3,14,8151.87,582.2764285714286,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04750,22,5,2839.4700000000003,567.894,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04751,31,4,939.58,234.895,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04752,33,6,671.89,111.98166666666668,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04753,19,12,3609.65,300.8041666666667,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04754,0,19,9964.89,524.467894736842,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04755,7,7,1797.76,256.8228571428571,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04756,1,6,827.5,137.91666666666666,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_04757,4,12,10572.73,881.0608333333333,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_04758,13,2,826.98,413.49,3,1,2,312,1.95,Regular,2,Loyal High-Value
CUST_04759,3,15,9415.32,627.688,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04760,51,3,529.4200000000001,176.47333333333336,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04761,5,9,4162.18,462.4644444444445,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04762,24,5,996.98,199.396,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04763,0,25,9617.86,384.7144,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04764,425,4,1073.9299999999998,268.48249999999996,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04765,2,5,2267.48,453.496,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04766,0,23,13932.48,605.76,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04767,14,5,4674.73,934.946,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04768,2,8,3070.86,383.8575,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04769,25,5,890.6,178.12,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04770,1,25,28901.94,1156.0775999999998,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04771,10,22,13892.46,631.4754545454546,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04772,22,6,2002.47,333.745,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04773,43,8,1159.59,144.94875,2,4,2,242,2.7,Regular,2,Loyal High-Value
CUST_04774,1,25,10186.86,407.4744,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04775,18,13,6298.360000000001,484.4892307692308,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04776,1,22,7837.349999999999,356.24318181818177,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04777,113,2,272.61,136.305,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_04778,67,3,680.0,226.66666666666663,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04779,7,10,7588.07,758.807,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_04780,63,3,4542.01,1514.003333333333,2,2,4,224,2.6999999999999997,About to Sleep,2,Loyal High-Value
CUST_04781,404,4,522.92,130.73,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04782,23,5,1658.05,331.61,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04783,6,11,3786.599999999999,344.2363636363636,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04784,81,3,691.09,230.36333333333337,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_04785,18,9,2377.79,264.19888888888886,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04786,8,14,5617.7300000000005,401.2664285714286,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04787,1,23,18288.22,795.1400000000001,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04788,3,6,2074.39,345.7316666666666,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04789,32,6,811.23,135.205,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04790,1,10,6072.25,607.225,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04791,1,8,3622.86,452.8575,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04792,10,11,4754.139999999999,432.1945454545454,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04793,51,2,582.0,291.0,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04794,1,18,9864.09,548.005,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04795,1,9,3054.0,339.3333333333333,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04796,5,8,2309.07,288.63375,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04797,10,8,2008.96,251.12,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04798,28,7,1212.58,173.22571428571428,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04799,39,6,3304.8,550.8000000000001,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04800,7,10,3485.1099999999997,348.51099999999997,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04801,0,38,42814.3,1126.692105263158,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04802,7,20,14908.09,745.4045,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04803,5,8,2574.25,321.78125,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04804,501,3,501.58,167.19333333333333,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04805,4,5,1621.32,324.264,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04806,75,4,1353.32,338.33,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_04807,5,5,4680.38,936.076,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_04808,32,5,664.5199999999999,132.90399999999997,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04809,7,3,533.98,177.99333333333334,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_04810,124,8,2456.65,307.08125,1,4,3,143,2.75,At Risk,2,Loyal High-Value
CUST_04811,16,8,2982.0,372.75,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04812,31,8,1803.3,225.4125,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04813,6,6,2060.91,343.48499999999996,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04814,16,4,4490.57,1122.6425,3,2,4,324,3.0,Regular,2,Loyal High-Value
CUST_04815,2,20,17794.47,889.7235000000001,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_04816,1,17,10075.55,592.6794117647058,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04817,6,21,10979.89,522.8519047619047,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04818,13,14,6877.04,491.2171428571429,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04819,43,1,70.04,70.04,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04820,11,14,3252.04,232.28857142857143,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04821,11,15,4953.35,330.22333333333336,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04822,0,7,707.29,101.04142857142855,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_04823,7,8,2921.96,365.245,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04824,625,2,232.34,116.17,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04825,1,5,581.6800000000001,116.336,5,3,1,531,2.9,Potential Loyalists,2,Loyal High-Value
CUST_04826,1,8,2324.02,290.5025,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04827,3,6,2634.7,439.1166666666666,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04828,60,7,1059.96,151.42285714285714,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04829,1,3,1683.34,561.1133333333333,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_04830,102,3,1226.9,408.9666666666667,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_04831,26,5,1247.4299999999998,249.48599999999996,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04832,3,10,2503.41,250.341,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04833,0,15,6461.09,430.7393333333333,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04834,1,22,12345.53,561.1604545454546,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04835,61,8,4504.02,563.0025,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04836,11,13,2572.42,197.87846153846155,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04837,4,13,4484.07,344.92846153846153,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04838,21,7,1264.64,180.66285714285715,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04839,5,1,700.15,700.15,4,1,2,412,2.25,New Customers,2,Loyal High-Value
CUST_04840,31,8,3229.2,403.65,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04841,220,3,279.19,93.06333333333332,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04842,0,10,5639.7300000000005,563.9730000000001,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04843,22,6,1778.12,296.35333333333335,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04844,17,9,2899.5,322.1666666666667,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04845,13,13,4199.52,323.04,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04846,18,3,1252.87,417.6233333333333,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04847,23,10,2456.19,245.619,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04848,17,9,4609.17,512.13,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04849,5,15,4277.45,285.1633333333333,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04850,12,7,2176.2200000000003,310.8885714285715,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04851,503,3,709.1500000000001,236.38333333333335,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04852,90,8,3112.84,389.105,1,4,4,144,3.0999999999999996,Loyal Customers,2,Loyal High-Value
CUST_04853,15,10,4877.07,487.707,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04854,0,39,57879.26,1484.0835897435898,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04855,13,10,3317.44,331.744,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04856,7,20,13351.9,667.595,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04857,16,6,2610.44,435.0733333333333,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04858,50,10,5185.99,518.5989999999999,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04859,10,12,4165.16,347.09666666666664,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04860,11,11,4276.4,388.7636363636363,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04861,724,1,48.81,48.81,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04862,22,8,2882.38,360.2975,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04863,8,13,4375.09,336.54538461538465,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04864,467,2,125.33,62.665,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04865,5,19,7949.77,418.408947368421,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04866,2,18,6591.16,366.17555555555555,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04867,9,5,1278.12,255.62399999999997,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04868,31,7,1453.15,207.59285714285716,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04869,1,3,821.6800000000001,273.8933333333334,5,2,2,522,2.9000000000000004,New Customers,2,Loyal High-Value
CUST_04870,4,15,6462.17,430.8113333333333,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04871,1,35,30402.78,868.6508571428571,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04872,448,3,690.49,230.16333333333333,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04873,9,14,3744.09,267.435,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04874,603,2,193.56,96.78,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04875,0,15,12512.1,834.14,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04876,5,9,3599.6,399.9555555555555,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04877,3,5,1877.48,375.496,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04878,17,9,3873.51,430.39,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04879,9,13,5879.55,452.2730769230769,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04880,13,23,8289.37,360.40739130434787,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04881,1,5,583.1600000000001,116.63200000000002,5,3,1,531,2.9,Potential Loyalists,2,Loyal High-Value
CUST_04882,48,5,428.44,85.688,2,3,1,231,2.0,Regular,2,Loyal High-Value
CUST_04883,414,2,48.17,24.085,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04884,31,6,2668.61,444.7683333333334,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04885,9,4,2015.4,503.85,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_04886,554,3,1327.95,442.65,1,2,2,122,1.7,About to Sleep,1,Regular Customers
